DYAD,PERSON,SAMPLE,MARRIAGE,DAY,EATAMNTD,EXAMNTD,EATHLTHD,EATALONE,EATPARTN,EATOTHER,INFL,ACT,PDONE,ARGUE,CLOSE,PPOS,PNEG,OPOS,ONEG,ACTION,ENLISTP,SUP,COMCOPE,REAP,EMPATH,AVOID,PROTECT,sexf
149,149,4,2,1,0,0,0,0,1,0,1,1,2,0,3,10,3,6,0,9,10,0,10,9,6,10,10,1
149,149,4,2,2,0,0,0,0,1,0,1,1,2,0,3,10,3,6,0,9,10,0,10,9,6,10,10,1
149,149,4,2,3,0,0,0,0,1,0,1,1,2,0,3,10,3,6,0,9,10,0,10,9,6,10,10,1
149,149,4,2,4,0,0,0,0,1,0,1,1,2,0,3,10,3,6,0,9,10,0,10,9,6,10,10,1
149,149,4,2,5,0,0,0,0,1,0,1,1,2,0,3,10,3,6,0,9,10,0,10,9,6,10,10,1
149,149,4,2,6,0,0,0,0,1,0,1,1,2,0,3,10,3,6,0,9,10,0,10,9,6,10,10,1
149,149,4,2,7,0,0,0,0,1,0,1,1,2,0,3,10,3,6,9,9,10,0,10,9,6,10,10,1
149,649,4,2,1,0,0,1,0,1,0,0,1,2,1,3,10,3,6,0,9,10,0,10,9,6,10,10,0
149,649,4,2,2,0,0,0,0,1,0,0,1,1,3,3,10,2,7,5,8,10,0,10,6,8,10,10,0
149,649,4,2,3,0,0,0,0,1,0,1,1,2,2,3,10,2,7,5,8,10,0,10,6,8,10,10,0
149,649,4,2,4,0,0,0,0,1,0,1,1,2,0,3,10,2,7,5,8,10,0,10,6,8,10,10,0
149,649,4,2,5,0,0,0,0,1,0,1,1,2,0,3,10,2,7,5,8,10,0,10,6,8,10,10,0
149,649,4,2,6,0,0,0,0,1,0,1,1,2,0,3,10,2,7,5,8,10,0,10,6,8,10,10,0
149,649,4,2,7,0,0,0,0,1,0,1,1,2,0,3,10,2,7,5,8,10,0,10,6,8,10,10,0
150,150,4,2,1,-1,0,0,0,1,0,1,1,0,1,0,8,3,0,0,0,3,2,3,8,2,2,8,1
150,150,4,2,2,-1,0,0,0,1,0,1,1,0,0,3,8,2,0,1,1,1,3,3,7,2,2,7,1
150,150,4,2,3,0,0,0,0,1,0,0,1,0,0,3,8,1,1,1,0,1,1,2,9,5,1,6,1
150,150,4,2,4,0,0,0,0,1,0,0,1,0,0,3,5,1,2,1,2,1,5,1,7,2,2,7,1
150,150,4,2,5,0,0,0,0,1,0,0,1,0,0,3,5,1,2,1,0,3,5,1,5,2,5,8,1
150,150,4,2,6,0,0,0,0,1,0,0,1,0,0,3,5,0,1,0,1,2,5,2,6,2,5,8,1
150,150,4,2,7,0,0,0,0,1,0,0,1,0,0,3,5,1,2,0,2,3,4,2,2,2,5,8,1
150,650,4,2,1,0,0,0,0,1,0,0,1,1,0,1,5,1,0,2,2,1,1,5,8,5,9,4,0
150,650,4,2,2,0,0,0,0,1,0,0,1,1,0,1,5,1,0,2,2,1,1,5,8,2,9,9,0
150,650,4,2,3,0,0,0,0,1,0,0,1,0,0,3,7,2,2,2,0,0,4,1,8,3,0,8,0
150,650,4,2,4,0,0,0,0,1,0,0,1,0,0,3,7,3,1,1,0,0,5,2,8,5,5,6,0
150,650,4,2,5,0,0,0,0,1,0,0,1,0,0,3,6,2,1,1,2,1,5,1,6,3,2,2,0
150,650,4,2,6,0,0,0,0,1,0,0,1,0,0,3,2,1,1,1,1,1,3,1,5,2,7,8,0
150,650,4,2,7,0,0,0,0,1,0,0,1,0,0,3,7,1,1,1,1,2,2,3,7,3,2,6,0
151,151,4,2,1,-1,0,0,1,0,0,0,1,2,0,2,10,1,6,1,9,9,9,9,9,9,8,9,1
151,151,4,2,2,-1,0,0,0,1,0,0,1,2,0,2,10,1,3,9,9,8,8,10,8,10,8,10,1
151,151,4,2,3,0,0,0,0,1,0,0,1,1,0,2,10,0,10,0,10,9,10,8,10,9,10,9,1
151,151,4,2,4,-1,0,0,1,0,0,0,1,1,0,2,9,0,9,0,9,8,9,9,9,8,7,9,1
151,151,4,2,5,0,0,-1,1,0,0,0,1,2,0,2,9,2,10,1,9,10,8,9,8,8,9,8,1
151,151,4,2,6,-1,0,0,1,0,0,0,1,1,0,2,9,0,8,0,9,10,9,9,9,10,9,7,1
151,151,4,2,7,-1,0,0,0,1,0,0,1,2,0,2,10,1,7,1,9,9,9,8,9,8,9,9,1
151,651,4,2,1,-1,0,-1,0,1,0,0,1,2,0,2,10,1,6,1,9,9,9,9,9,9,8,9,0
151,651,4,2,2,-1,0,0,0,1,0,0,1,1,0,3,9,2,10,1,10,8,9,8,9,8,9,8,0
151,651,4,2,3,-1,0,0,1,0,0,0,1,1,0,2,9,1,9,1,9,8,9,10,8,10,9,10,0
151,651,4,2,4,-1,0,0,1,0,0,0,1,1,0,2,8,2,9,2,10,9,9,9,9,9,9,8,0
151,651,4,2,5,0,0,-1,1,0,0,0,1,1,0,3,9,0,9,1,10,8,9,7,9,7,9,9,0
151,651,4,2,6,-1,-1,0,1,0,0,0,1,1,0,2,10,1,8,2,10,8,9,9,9,8,9,9,0
151,651,4,2,7,-1,0,0,0,1,0,0,1,2,0,2,9,1,9,0,9,9,8,9,8,9,8,9,0
152,152,4,2,1,-1,0,0,0,0,1,1,1,2,0,3,9,3,7,5,7,7,6,7,10,10,7,10,1
152,152,4,2,2,-1,0,0,0,0,1,1,1,2,0,3,10,1,10,10,6,6,6,6,6,8,9,9,1
152,152,4,2,3,0,0,0,0,1,0,1,1,2,0,3,10,1,10,5,6,6,6,6,6,6,10,10,1
152,152,4,2,4,0,0,0,0,0,0,1,1,2,0,3,10,5,9,5,6,6,6,6,10,9,9,9,1
152,152,4,2,5,0,0,0,0,0,0,1,1,2,0,3,5,10,10,,6,6,6,6,10,10,10,10,1
152,152,4,2,6,-1,-1,0,0,0,1,1,1,2,0,3,7,5,10,6,6,6,6,6,6,10,10,10,1
152,152,4,2,7,-1,0,-1,0,0,1,1,1,2,0,3,9,4,9,6,9,9,8,9,7,9,10,10,1
152,652,4,2,1,-1,0,0,0,0,1,1,1,2,0,3,10,1,10,10,7,7,7,6,10,10,10,10,0
152,652,4,2,2,-1,0,0,0,0,1,1,1,2,0,3,10,2,10,10,7,7,7,10,6,10,10,10,0
152,652,4,2,3,-1,0,0,0,0,1,1,1,2,0,3,10,1,10,10,6,6,6,10,6,10,10,10,0
152,652,4,2,4,-1,0,0,0,0,1,1,1,2,0,3,10,1,10,10,6,6,6,10,6,10,10,10,0
152,652,4,2,5,-1,0,0,0,0,1,1,1,2,0,3,10,10,10,6,6,6,6,10,10,10,10,10,0
152,652,4,2,6,-1,0,0,0,0,1,1,1,2,0,3,1,10,10,6,6,6,6,6,10,10,10,10,0
152,652,4,2,7,-1,0,0,0,0,1,1,1,2,0,3,1,10,10,6,6,6,6,6,6,10,10,10,0
153,153,4,2,1,0,0,0,1,0,0,0,1,1,0,3,9,4,7,4,7,7,3,7,7,7,5,7,1
153,153,4,2,2,-1,0,0,0,1,0,0,1,1,0,3,8,4,8,4,7,7,3,7,7,7,4,7,1
153,153,4,2,3,0,0,0,0,1,0,0,1,1,0,3,7,4,7,3,8,8,5,7,8,9,4,7,1
153,153,4,2,4,0,0,0,0,1,0,0,1,2,0,3,9,5,8,4,8,8,5,8,8,8,5,7,1
153,153,4,2,5,0,-1,0,0,1,0,0,1,1,0,3,7,4,7,4,7,7,5,7,7,7,4,7,1
153,153,4,2,6,0,-1,0,1,0,0,0,1,1,0,3,8,5,8,5,8,8,5,8,8,8,5,8,1
153,153,4,2,7,0,0,-1,0,1,0,0,1,1,0,3,8,4,8,3,8,7,4,7,7,7,4,7,1
153,653,4,2,1,0,0,-1,1,0,0,0,1,1,0,3,9,4,8,4,7,7,4,7,7,7,4,7,0
153,653,4,2,2,-1,0,0,0,1,0,0,1,1,0,3,8,4,8,5,8,6,4,8,7,8,4,8,0
153,653,4,2,3,0,0,0,0,1,0,0,1,1,0,3,9,5,9,6,8,8,5,7,7,7,3,8,0
153,653,4,2,4,0,0,0,0,1,0,0,1,2,0,3,9,3,8,4,8,8,5,8,9,7,5,7,0
153,653,4,2,5,0,-1,-1,0,1,0,0,1,1,0,2,8,5,9,4,8,7,5,7,7,7,4,7,0
153,653,4,2,6,0,-1,-1,1,0,0,0,1,1,0,3,9,4,8,5,7,7,3,7,7,7,3,7,0
153,653,4,2,7,0,0,-1,0,1,0,0,1,1,0,2,8,5,8,5,8,8,3,8,8,7,4,8,0
154,154,4,2,1,0,0,0,0,1,0,0,1,2,0,3,8,2,8,3,9,8,9,7,8,8,4,7,1
154,154,4,2,2,0,0,-1,0,1,0,0,1,1,0,3,8,4,8,4,7,8,4,7,7,7,3,8,1
154,154,4,2,3,-1,-1,0,0,1,0,0,1,1,0,3,9,5,9,5,8,8,3,8,8,8,3,8,1
154,154,4,2,4,0,-1,0,0,1,0,0,1,1,0,3,9,8,6,5,7,7,6,7,7,7,4,10,1
154,154,4,2,5,0,0,0,0,1,0,0,1,1,0,3,8,5,8,5,7,7,2,6,7,7,4,9,1
154,154,4,2,6,-1,-1,0,0,1,0,0,1,1,0,3,9,8,6,4,7,7,4,7,7,7,4,7,1
154,154,4,2,7,0,0,0,0,1,0,0,1,1,0,3,8,4,7,5,7,7,3,7,7,6,3,7,1
154,654,4,2,1,0,0,0,0,1,0,1,1,1,0,3,9,2,9,3,9,8,2,9,8,8,4,8,0
154,654,4,2,2,0,-1,0,0,1,0,1,1,1,0,2,8,2,8,3,8,8,5,7,8,7,4,7,0
154,654,4,2,3,-1,0,0,0,1,0,1,1,1,0,3,8,3,7,2,7,7,4,7,7,7,4,7,0
154,654,4,2,4,0,0,0,0,1,0,1,1,0,0,3,8,4,8,2,9,8,4,8,8,7,3,7,0
154,654,4,2,5,0,-1,1,0,1,0,1,1,1,0,3,7,2,7,4,8,8,4,7,7,7,4,8,0
154,654,4,2,6,0,0,0,0,1,0,0,1,1,0,3,8,5,7,5,7,7,2,7,7,7,7,7,0
154,654,4,2,7,0,0,0,0,1,0,0,1,1,0,3,8,1,9,5,8,7,4,8,7,8,4,7,0
155,155,4,2,1,-1,-1,-1,1,0,0,0,1,1,1,3,8,5,7,5,7,7,4,7,7,7,5,6,1
155,155,4,2,2,-1,0,0,0,1,0,0,1,1,1,3,8,5,8,4,8,8,5,7,7,7,4,6,1
155,155,4,2,3,0,-1,-1,1,0,0,0,1,1,0,3,7,4,7,4,7,7,4,7,7,7,4,7,1
155,155,4,2,4,0,0,0,0,1,0,0,1,1,1,3,8,5,7,4,7,7,4,7,7,7,4,7,1
155,155,4,2,5,0,0,0,0,1,0,0,1,1,0,3,8,4,7,4,7,7,5,7,7,7,4,7,1
155,155,4,2,6,0,-1,0,1,0,0,0,1,1,0,3,7,5,7,5,8,8,5,7,7,8,5,8,1
155,155,4,2,7,-1,0,0,0,1,0,0,1,1,0,3,8,4,7,3,8,7,4,8,8,8,4,8,1
155,655,4,2,1,-1,-1,-1,1,0,0,0,1,1,1,3,10,3,10,4,10,10,6,10,9,8,6,9,0
155,655,4,2,2,-1,0,0,0,1,0,0,1,1,2,3,8,4,8,4,8,8,6,8,8,8,6,10,0
155,655,4,2,3,0,-1,-1,1,0,0,0,1,1,0,3,8,4,8,5,8,8,5,8,8,8,4,8,0
155,655,4,2,4,0,0,0,0,1,0,0,1,1,1,3,8,4,7,3,8,7,4,7,10,10,4,10,0
155,655,4,2,5,0,0,0,0,1,0,0,1,2,0,3,8,4,8,4,8,7,8,7,7,7,4,7,0
155,655,4,2,6,0,0,-1,1,0,0,0,1,1,0,3,8,5,7,5,7,7,3,8,8,7,4,7,0
155,655,4,2,7,-1,0,0,0,1,0,0,1,1,0,3,8,5,8,5,8,8,5,8,8,5,4,8,0
156,156,4,2,1,0,-1,0,1,0,0,0,1,1,0,3,8,5,8,5,8,8,5,8,8,8,5,7,1
156,156,4,2,2,-1,0,0,0,1,0,0,1,1,0,3,8,4,8,4,8,8,4,8,8,8,4,8,1
156,156,4,2,3,0,0,1,0,1,0,0,1,2,0,3,9,4,9,4,9,9,6,7,8,10,4,9,1
156,156,4,2,4,1,0,1,0,1,0,0,1,1,0,3,9,4,9,4,9,9,5,9,9,9,5,8,1
156,156,4,2,5,0,0,0,0,1,0,0,1,1,0,3,10,3,10,4,10,10,10,10,10,10,3,10,1
156,156,4,2,6,1,1,0,1,0,0,0,1,2,0,3,8,4,8,4,8,8,4,10,10,10,4,10,1
156,156,4,2,7,-1,0,0,0,1,0,0,1,1,0,3,8,4,8,3,8,8,4,8,8,8,4,8,1
156,656,4,2,1,0,0,-1,1,0,0,0,1,2,0,3,8,3,8,3,8,8,4,8,8,8,4,7,0
156,656,4,2,2,-1,-1,0,0,1,0,0,1,1,0,3,7,4,8,4,8,8,5,8,8,8,4,7,0
156,656,4,2,3,-1,0,0,0,1,0,0,1,1,0,3,8,4,8,4,8,7,4,8,8,7,4,7,0
156,656,4,2,4,0,0,-1,0,1,0,0,1,1,0,3,9,4,9,4,9,9,5,9,9,9,4,9,0
156,656,4,2,5,0,0,0,0,1,0,0,1,1,0,3,9,5,9,5,10,10,4,10,10,10,4,10,0
156,656,4,2,6,-1,-1,-1,1,0,0,0,1,1,0,3,8,4,8,4,8,8,4,7,10,10,6,5,0
156,656,4,2,7,-1,0,0,0,1,0,0,1,2,0,3,8,3,8,4,8,8,4,8,7,7,3,7,0
157,157,4,2,1,-1,0,0,0,1,0,0,1,1,0,3,8,3,9,3,9,9,3,8,8,8,3,4,1
157,157,4,2,2,0,0,0,0,1,0,0,1,1,0,3,10,1,10,2,10,8,3,8,8,8,2,8,1
157,157,4,2,3,0,0,0,0,1,0,0,1,2,0,3,9,3,10,3,10,10,5,10,10,10,2,10,1
157,157,4,2,4,-1,-1,1,0,1,0,0,1,1,0,3,8,2,9,2,8,4,4,6,4,7,7,5,1
157,157,4,2,5,-1,0,1,0,1,0,0,1,2,0,3,9,2,9,3,9,9,5,9,10,4,4,8,1
157,157,4,2,6,1,1,0,0,1,0,0,1,2,0,3,9,2,9,2,9,9,3,8,8,9,3,9,1
157,157,4,2,7,1,1,1,0,1,0,0,1,2,0,3,9,2,9,2,10,10,4,10,10,10,3,10,1
157,657,4,2,1,0,0,0,0,1,0,0,1,1,0,3,9,1,10,2,10,9,3,9,9,9,3,9,0
157,657,4,2,2,0,0,0,0,1,0,0,1,1,0,3,9,2,10,2,10,10,2,10,10,10,2,10,0
157,657,4,2,3,0,0,0,0,1,0,0,1,1,0,3,7,4,9,4,9,10,4,10,5,10,0,8,0
157,657,4,2,4,0,0,0,0,1,0,0,1,1,0,3,10,2,10,4,9,9,6,9,9,9,4,9,0
157,657,4,2,5,0,0,0,0,1,0,0,1,2,0,3,9,3,9,3,8,8,5,8,6,4,6,6,0
157,657,4,2,6,0,0,0,0,1,0,0,1,2,0,3,9,2,9,2,9,9,4,9,8,8,4,7,0
157,657,4,2,7,0,-1,-1,0,1,0,0,1,2,0,3,10,3,9,3,9,9,4,9,8,8,3,8,0
158,158,4,2,1,0,-1,0,0,1,0,0,1,1,0,3,8,2,8,2,8,7,4,7,7,7,2,7,1
158,158,4,2,2,-1,1,1,0,1,0,0,1,2,0,3,8,0,7,0,6,7,0,7,7,7,4,7,1
158,158,4,2,3,0,0,0,0,1,0,0,1,2,0,3,7,3,7,4,7,7,5,7,7,7,4,7,1
158,158,4,2,4,-1,0,0,0,1,0,1,1,2,0,3,7,3,7,4,6,7,5,7,7,7,4,7,1
158,158,4,2,5,-1,0,0,0,1,0,1,1,2,0,3,8,4,7,4,7,6,4,6,6,6,4,6,1
158,158,4,2,6,0,0,0,0,1,0,0,1,2,0,3,8,2,8,3,8,7,4,7,7,7,4,7,1
158,158,4,2,7,0,0,0,0,1,0,0,1,2,0,3,8,2,8,2,7,7,5,7,7,7,4,7,1
158,658,4,2,1,0,-1,-1,0,1,0,0,1,1,0,3,8,2,9,3,10,9,4,8,8,8,4,7,0
158,658,4,2,2,1,1,1,0,1,0,0,1,2,0,3,9,2,9,2,9,8,4,8,8,8,3,8,0
158,658,4,2,3,0,0,0,0,1,0,1,1,2,0,3,8,3,8,3,8,8,4,8,8,8,5,7,0
158,658,4,2,4,0,0,0,0,1,0,1,1,2,0,3,9,3,9,3,9,9,4,8,8,8,8,7,0
158,658,4,2,5,0,1,1,0,0,1,0,1,1,0,3,9,0,10,2,9,10,4,9,9,10,4,8,0
158,658,4,2,6,1,1,1,0,0,1,0,1,2,0,3,10,0,10,0,9,9,5,8,8,8,4,9,0
158,658,4,2,7,-1,-1,1,0,1,0,0,1,2,0,3,7,4,7,2,7,8,4,9,9,9,3,6,0
159,159,4,2,1,-1,0,0,0,1,0,0,1,2,0,3,8,2,9,2,8,8,2,8,8,8,1,8,1
159,159,4,2,2,0,0,-1,0,1,0,0,1,2,0,3,9,2,8,4,8,8,4,8,8,8,4,8,1
159,159,4,2,3,0,-1,-1,0,1,0,0,1,2,0,3,8,4,8,2,8,8,4,7,7,7,3,8,1
159,159,4,2,4,0,0,-1,1,0,0,0,1,2,0,3,9,2,8,4,8,7,2,7,8,8,3,8,1
159,159,4,2,5,0,0,0,0,1,0,0,1,2,0,3,9,2,8,3,8,8,4,8,8,8,2,8,1
159,159,4,2,6,-1,-1,-1,1,0,0,0,1,1,1,3,9,1,9,1,8,8,2,8,8,8,3,8,1
159,159,4,2,7,-1,0,0,0,1,0,0,1,2,1,3,8,1,8,0,8,8,3,8,8,9,3,8,1
159,659,4,2,1,-1,0,0,0,1,0,0,1,2,0,3,9,0,8,0,8,8,1,8,8,8,2,8,0
159,659,4,2,2,0,0,-1,0,1,0,0,1,2,0,3,8,0,8,0,8,8,0,8,8,8,0,7,0
159,659,4,2,3,0,-1,-1,0,1,0,0,1,2,0,3,8,0,8,0,8,8,2,8,8,8,2,8,0
159,659,4,2,4,0,0,-1,1,0,0,0,1,2,0,3,8,0,8,2,8,8,2,8,8,8,2,8,0
159,659,4,2,5,0,0,0,0,1,0,0,1,2,0,3,8,1,8,1,8,8,2,8,8,8,2,9,0
159,659,4,2,6,-1,-1,-1,1,0,0,0,1,1,1,2,8,0,8,0,8,8,2,8,8,8,2,8,0
159,659,4,2,7,-1,0,0,0,1,0,0,1,1,1,2,8,0,8,0,8,8,1,8,8,8,1,8,0
160,160,4,2,1,0,0,0,0,1,0,0,1,1,0,3,7,2,7,3,7,4,7,7,7,6,5,6,1
160,160,4,2,2,0,0,0,0,1,0,0,1,2,0,3,8,2,7,3,7,7,4,7,7,7,5,7,1
160,160,4,2,3,0,0,0,0,1,0,0,1,2,0,3,7,2,7,4,7,7,6,7,7,7,7,6,1
160,160,4,2,4,0,0,0,0,1,0,0,1,1,0,3,7,3,8,3,7,7,5,7,7,7,7,7,1
160,160,4,2,5,0,0,0,0,1,0,0,1,1,0,3,8,3,8,3,7,7,5,7,7,7,3,7,1
160,160,4,2,6,-1,1,0,0,1,0,0,1,1,1,3,8,4,8,4,7,7,5,7,7,7,5,7,1
160,160,4,2,7,-1,0,0,0,1,0,0,1,1,1,3,8,4,8,4,7,7,7,7,7,8,4,7,1
160,660,4,2,1,-1,1,0,0,0,1,0,1,2,0,3,8,4,7,4,6,7,5,7,6,6,5,6,0
160,660,4,2,2,0,0,-1,0,1,0,0,1,2,0,3,7,3,6,3,6,6,5,6,6,6,5,7,0
160,660,4,2,3,0,-1,-1,0,1,0,0,1,2,0,2,7,0,9,4,8,8,2,7,7,7,6,7,0
160,660,4,2,4,0,0,0,0,1,0,0,1,2,0,3,7,3,8,3,8,8,5,8,8,7,5,7,0
160,660,4,2,5,0,0,0,0,1,0,0,1,2,0,3,7,3,7,3,7,7,5,7,7,7,5,7,0
160,660,4,2,6,0,0,0,0,1,0,0,1,1,0,2,8,2,7,4,6,6,5,8,6,8,5,7,0
160,660,4,2,7,-1,0,0,0,1,0,0,1,1,0,3,9,2,9,3,9,9,5,9,9,9,6,8,0
161,161,4,2,1,0,0,0,0,1,0,0,1,1,0,3,8,5,7,4,7,7,5,7,7,7,5,7,1
161,161,4,2,2,0,0,0,0,1,0,0,1,1,0,3,7,2,6,0,6,6,5,6,7,7,5,7,1
161,161,4,2,3,0,0,0,0,1,0,0,1,1,0,3,8,5,8,5,8,8,5,7,7,7,5,7,1
161,161,4,2,4,0,0,0,0,1,0,0,1,1,1,3,8,6,8,7,7,9,7,9,7,7,5,4,1
161,161,4,2,5,0,0,0,0,1,0,0,1,1,0,3,9,4,8,5,7,7,7,7,7,9,4,8,1
161,161,4,2,6,0,0,0,0,1,0,0,1,1,0,3,7,3,6,8,7,7,4,7,7,7,5,7,1
161,161,4,2,7,0,0,-1,0,1,0,0,1,1,0,3,8,4,8,4,8,8,5,8,8,8,5,8,1
161,661,4,2,1,0,0,0,0,1,0,0,1,1,0,2,7,2,8,3,8,8,5,8,8,8,5,8,0
161,661,4,2,2,0,0,0,0,1,0,0,1,1,0,3,9,3,8,3,7,7,4,7,7,7,5,7,0
161,661,4,2,3,0,0,0,0,1,0,0,1,1,0,3,8,3,7,4,8,8,5,7,7,7,4,7,0
161,661,4,2,4,0,0,0,0,1,0,0,1,1,1,3,9,2,8,3,8,8,5,8,8,7,7,6,0
161,661,4,2,5,0,-1,-1,0,1,0,0,1,1,0,3,8,2,9,9,9,9,5,9,8,10,5,10,0
161,661,4,2,6,0,0,0,0,1,0,0,1,1,0,3,9,2,8,4,8,8,5,8,8,9,5,10,0
161,661,4,2,7,-1,-1,-1,0,1,0,0,1,1,0,3,7,1,7,2,7,7,5,7,7,7,5,8,0
162,162,4,2,1,0,0,-1,1,0,0,0,1,1,0,3,8,1,7,1,8,8,4,7,7,7,4,7,1
162,162,4,2,2,0,0,0,0,1,0,0,1,1,0,3,7,1,8,2,7,7,5,7,7,7,5,7,1
162,162,4,2,3,0,0,0,0,1,0,0,1,2,1,3,7,2,6,2,6,6,5,6,6,6,5,6,1
162,162,4,2,4,-1,0,0,0,1,0,0,1,1,1,3,7,3,7,3,6,6,5,6,6,6,5,6,1
162,162,4,2,5,0,0,0,0,1,0,0,1,1,1,3,8,2,8,8,7,7,5,7,7,7,5,7,1
162,162,4,2,6,1,0,0,0,1,0,0,1,0,1,3,8,2,8,4,7,7,5,7,7,7,5,7,1
162,162,4,2,7,0,0,0,0,1,0,1,1,2,0,3,7,5,7,4,6,6,5,6,7,8,7,6,1
162,662,4,2,1,0,-1,-1,0,1,0,0,1,1,0,3,8,0,8,0,8,8,2,8,7,6,5,5,0
162,662,4,2,2,0,0,0,0,1,0,0,1,1,0,3,7,4,6,4,6,6,4,6,6,6,4,6,0
162,662,4,2,3,0,0,0,0,1,0,0,1,1,1,3,6,0,6,0,6,6,0,6,6,6,4,6,0
162,662,4,2,4,-1,0,0,0,1,0,0,1,1,1,3,7,0,8,0,7,7,3,7,7,7,3,6,0
162,662,4,2,5,0,0,0,0,1,0,0,1,1,1,2,7,2,7,3,7,7,4,7,7,7,3,7,0
162,662,4,2,6,-1,0,0,0,1,0,0,1,1,1,3,7,4,6,2,6,6,5,6,6,6,4,6,0
162,662,4,2,7,0,0,0,0,1,0,1,1,1,0,3,7,2,6,4,6,6,5,6,6,6,5,6,0
163,163,4,2,1,0,0,0,0,1,0,0,1,1,0,3,8,4,8,4,7,7,4,7,7,7,5,7,1
163,163,4,2,2,0,0,0,0,1,0,0,1,1,1,3,8,3,8,4,8,7,4,7,7,7,5,7,1
163,163,4,2,3,-1,-1,-1,0,1,0,0,1,1,0,3,8,3,7,4,7,7,5,7,7,7,6,7,1
163,163,4,2,4,0,0,0,0,1,0,0,1,1,0,3,8,4,8,4,8,8,4,8,8,8,5,8,1
163,163,4,2,5,0,0,0,0,1,0,0,1,1,0,3,7,3,7,4,7,7,5,7,7,7,4,7,1
163,163,4,2,6,-1,-1,-1,0,1,0,1,1,1,1,2,7,2,7,3,7,7,4,7,7,7,3,7,1
163,163,4,2,7,0,0,0,0,1,0,1,1,1,0,2,8,3,8,3,8,7,3,7,7,7,5,7,1
163,663,4,2,1,-1,0,0,0,1,0,0,1,1,0,3,7,5,7,5,7,7,7,6,7,7,5,7,0
163,663,4,2,2,0,0,0,0,1,0,0,1,1,1,3,7,3,7,5,7,7,5,7,7,7,5,7,0
163,663,4,2,3,0,0,0,0,1,0,0,1,1,0,3,7,5,7,5,7,6,5,6,6,6,5,6,0
163,663,4,2,4,0,1,-1,0,1,0,0,1,1,0,2,7,4,7,5,7,7,5,7,7,7,5,6,0
163,663,4,2,5,0,0,0,0,1,0,1,1,1,0,3,8,5,7,7,6,6,5,7,7,6,5,7,0
163,663,4,2,6,0,-1,0,0,1,0,1,1,1,1,3,8,5,7,5,7,7,5,6,7,6,5,6,0
163,663,4,2,7,0,0,0,0,1,0,1,1,1,0,3,6,2,7,3,8,8,5,7,7,7,6,7,0
164,164,4,2,1,0,0,0,0,1,0,0,1,1,1,3,8,5,7,5,6,6,5,6,6,6,6,6,1
164,164,4,2,2,0,0,0,0,1,0,0,1,1,1,3,8,5,7,5,7,7,5,7,7,6,5,6,1
164,164,4,2,3,0,0,0,0,1,0,0,1,1,1,3,8,4,7,4,7,7,5,7,7,7,5,7,1
164,164,4,2,4,-1,-1,0,0,1,0,0,1,2,0,3,7,3,7,4,7,7,5,7,7,7,5,7,1
164,164,4,2,5,-1,0,0,0,1,0,0,1,2,2,3,7,3,7,4,7,6,6,5,6,6,6,6,1
164,164,4,2,6,0,0,0,0,1,0,0,1,1,0,3,8,5,7,4,7,7,5,7,7,7,5,7,1
164,164,4,2,7,0,0,0,0,1,0,1,1,1,1,3,8,3,7,4,6,6,5,6,7,6,5,9,1
164,664,4,2,1,0,-1,-1,0,1,0,0,1,1,1,2,7,3,6,5,6,6,5,6,6,6,5,6,0
164,664,4,2,2,-1,-1,0,0,1,0,0,1,1,0,3,8,2,7,1,8,6,4,6,6,6,5,6,0
164,664,4,2,3,0,0,0,0,1,0,0,1,1,1,3,6,2,7,4,7,6,6,6,6,6,6,6,0
164,664,4,2,4,0,0,0,0,1,0,0,1,1,0,2,7,4,7,4,7,6,6,5,6,6,5,6,0
164,664,4,2,5,-1,0,1,0,1,0,0,1,1,2,3,6,4,6,4,6,6,3,6,6,6,4,6,0
164,664,4,2,6,0,0,-1,0,1,0,0,1,1,0,2,6,5,6,4,7,6,5,6,6,6,5,6,0
164,664,4,2,7,0,0,0,0,1,0,1,1,1,1,3,6,2,6,2,7,6,5,6,7,9,5,8,0
165,165,4,2,1,-1,-1,0,0,1,0,0,1,2,0,3,9,3,8,3,8,3,8,8,7,7,4,7,1
165,165,4,2,2,0,0,0,0,1,0,0,1,1,0,3,6,3,8,7,7,7,2,7,7,7,1,7,1
165,165,4,2,3,-1,0,-1,0,1,0,0,1,1,0,3,8,1,8,5,8,8,4,8,8,8,4,8,1
165,165,4,2,4,-1,0,0,0,1,0,0,1,1,0,2,7,4,6,6,8,8,5,7,7,7,4,7,1
165,165,4,2,5,0,0,0,0,1,0,0,1,1,0,2,7,4,7,4,7,7,4,8,6,7,4,7,1
165,165,4,2,6,1,0,-1,1,0,0,0,1,1,0,2,8,4,8,8,6,7,4,7,7,7,4,7,1
165,165,4,2,7,0,0,-1,0,1,0,0,1,-2,0,3,9,3,8,6,8,9,5,8,8,7,6,7,1
165,665,4,2,1,0,0,0,0,1,0,1,1,2,0,3,7,4,9,4,7,7,3,7,7,6,3,7,0
165,665,4,2,2,0,-1,0,0,1,0,0,1,2,0,2,7,4,8,3,8,7,4,7,7,7,4,7,0
165,665,4,2,3,-1,0,0,0,1,0,1,1,2,0,3,9,5,8,3,8,8,4,7,7,7,4,7,0
165,665,4,2,4,0,0,0,0,0,1,1,1,2,0,3,9,2,9,3,8,8,4,8,8,7,4,8,0
